coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Jun 13 19:13:56 +0000 2018,,,,5,1006977991665209344,NYWomensFdn,1006977058143178800,93665268,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@NYWomensFdn @EliteDaily Thank you! Let’s do this 💪🏽💜,https://twitter.com/AOC/status/1006977991665209344,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jun 12 23:05:15 +0000 2018,,,,0,1006673815181635588,,,,en,,,16,1006673738585333760,Ic0nick,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Ic0nick: From the Trans Rally to @Ocasio2018 Queens campaign headquarters, it’s a busy night of activism! #lgbtq #jacksonheights #nyc h…",https://twitter.com/AOC/status/1006673815181635588,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sat Jun 16 01:12:35 +0000 2018,,,,0,1007793024733188096,,,,en,,,78,1007788972037287936,JeronimoSaldana,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JeronimoSaldana: Wow! @Ocasio2018 blew Crowley away. If you watch this debate, you’ll clearly see she’s the only choice! https://t.co/T…",https://twitter.com/AOC/status/1007793024733188096,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jun 12 20:01:13 +0000 2018,,,,0,1006627500733140993,,,,en,,,165,1006627293018640385,KatBrezler,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @KatBrezler: I watched a live feed of a bilingual debate where @Ocasio2018 had to debate an empty chair. This is the height of sexism. I…,https://twitter.com/AOC/status/1006627500733140993,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 19:49:59 +0000 2018,,,,0,1006987064963928065,,,,en,,,29,1006975446880325633,lkherman,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",RT @lkherman: I saw @Ocasio2018 speak at an event a year ago and she was fantastic. The incredible @andreagonram wrote this excellent piece…,https://twitter.com/AOC/status/1006987064963928065,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 22:01:05 +0000 2018,,https://twitter.com/Ocasio2018/status/1007020053882200076/photo/1,http://Ocasio2018.com/call http://Ocasio2018.com/call http://Ocasio2018.com/call,198,1007020053882200076,,,,en,,false,51,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","THE KIDS ARE ALRIGHT 🙌🏽

Phone lines are open NOW.

Our campaign needs your help to win. Join the next generation and help us call voters NOW:

☎️☎️☎️
https://t.co/Id7Jsv4cfM
https://t.co/Id7Jsv4cfM
https://t.co/Id7Jsv4cfM https://t.co/545WFR3I0W",https://twitter.com/AOC/status/1007020053882200076,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 19:12:24 +0000 2018,,,,38,1006977605306867712,MichaelMurphyNY,1006975923323834400,50710064,en,,,5,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MichaelMurphyNY Of course. This campaign is about all of us being seen and celebrated. ❤️🧡💛💚💙💜,https://twitter.com/AOC/status/1006977605306867712,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 15:09:34 +0000 2018,,,,87,1006916492917698561,AOC,1006915960995971100,138203134,bn,,,13,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","আমি জনসাধারণের জন্য বিনামূল্যে কলেজে পড়াশোনার সুবিধা ইত্যাদির দাবি নিয়ে লড়ব এবং এই সবই করব কোনও রকম বড় সংস্থার আর্থিক অনুদান ছাড়া

২৬-এ জুন ভোট দিন

/2

Big ups to @MFP_NY &amp; our Ocasio2018 South Asian organizers for making this happen, grassroots style.
💜🧕🏾👩🏽‍💼",https://twitter.com/AOC/status/1006916492917698561,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jun 14 05:16:39 +0000 2018,,,,0,1007129667722186752,,,,en,,,8734,1007059954535198720,jacobsoboroff,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jacobsoboroff: I have been inside a federal prison and county jails. 

This place is called a shelter but these kids are incarcerated.…",https://twitter.com/AOC/status/1007129667722186752,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Fri Jun 15 21:18:00 +0000 2018,,,,0,1007733989191319552,,,,en,,,34,1006918007988342787,michael_kurtz,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",RT @michael_kurtz: Watch @JoeCrowleyNY &amp; @Ocasio2018 Debate on @NY1 @InsideCityHall @errollouis this Friday (6/15) at 7P https://t.co/cB4Ey…,https://twitter.com/AOC/status/1007733989191319552,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 17:01:08 +0000 2018,,,,0,1006944569307561984,,,,en,,,24,1005576914411708416,TheWayWithAnoa,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",RT @TheWayWithAnoa: Y’all we cannot root out fragility and entrenched power without massive support for people driven campaigns like @Ocasi…,https://twitter.com/AOC/status/1006944569307561984,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sat Jun 16 00:03:54 +0000 2018,,,https://twitter.com/joecrowleyny/status/1007772856875397120,488,1007775741394718720,,,,en,,false,79,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I had a fabulous time! 

Thank you @NY1, @errollouis &amp; @JoeCrowleyNY and everyone tuning in tonight for this important debate on the state of  NY-14 and our democracy. https://t.co/VP2aU3dJ3R",https://twitter.com/AOC/status/1007775741394718720,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 19:12:41 +0000 2018,,,,3,1006977676320657409,JC_Cali,1006976403177398300,153621977,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JC_Cali Thank you 💜,https://twitter.com/AOC/status/1006977676320657409,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 18:46:26 +0000 2018,,,,0,1006971068941250561,,,,en,,,12,1006970404689338369,AlixandraFoisy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AlixandraFoisy: When I see women like @Ocasio2018 out there pushing the boundaries, advocating for her community, doing the work, I fee…",https://twitter.com/AOC/status/1006971068941250561,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 15:02:11 +0000 2018,,,,0,1006914637173088256,,,,en,,,170,1006871190420492288,ZephyrTeachout,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ZephyrTeachout: 13 days to go! Vote for the Ocasio-Cortez and the bold, compassionate, fearless future of the Democratic  party. https:…",https://twitter.com/AOC/status/1006914637173088256,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Fri Jun 15 15:48:16 +0000 2018,,https://twitter.com/Ocasio2018/status/1007651007818592257/photo/1,,908,1007651007818592257,,,,en,,false,239,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Looking forward to my debate with @repjoecrowley tonight on @NY1, 7pm.

Ocasio2018 debate watch parties happening in both the Bronx and Queens. Check FB for details!

LOTS of people asking about livestream (I don’t have cable either). There isn’t one, but video uploads tomorrow! https://t.co/OEN7kQ7xOF",https://twitter.com/AOC/status/1007651007818592257,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jun 14 17:01:00 +0000 2018,,,,0,1007306925434966019,,,,en,,,22,1006975923323834370,MichaelMurphyNY,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",RT @MichaelMurphyNY: It's still so rare to hear a candidate for office — even among Democrats — actually acknowledge the existence of nonbi…,https://twitter.com/AOC/status/1007306925434966019,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jun 12 18:01:34 +0000 2018,,,,0,1006597390504251392,,,,en,,,24,1006570673903427584,freespeechtv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @freespeechtv: ""Primaries are always inconvenient for those in power, aren't they?"" @Ocasio2018 speaks truth to power in the next episod…",https://twitter.com/AOC/status/1006597390504251392,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 18:06:40 +0000 2018,,,https://theintercept.com/2018/05/19/blue-lives-matter-bill-police-brutality/,167,1006961063781388304,AOC,1006960256583389200,138203134,en,,false,56,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here’s the legislation I’m talking about: https://t.co/qEXNkmIFID,https://twitter.com/AOC/status/1006961063781388304,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Sat Jun 16 00:20:09 +0000 2018,,,,0,1007779828475494400,,,,en,,,546,1007767148322869254,InsideCityHall,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @InsideCityHall: ""We deserve a working-class champion."" @Ocasio2018 makes the case for why she should serve the 14th congressional distr…",https://twitter.com/AOC/status/1007779828475494400,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jun 14 15:34:02 +0000 2018,,https://twitter.com/Ocasio2018/status/1007285039036616704/photo/1,http://ocasio2018.com/call,637,1007285039036616704,,,,en,,false,159,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","One year ago, I started my campaign for Congress out of a paper grocery bag by passing out flyers between restaurant shifts.

We have since sparked a movement of working people in New York City.

Let’s bring it to Congress.

Help us call voters 5-9pm EST: https://t.co/K79t5cMs9g https://t.co/Gel3vcNwQ9",https://twitter.com/AOC/status/1007285039036616704,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Fri Jun 15 00:02:26 +0000 2018,,,https://twitter.com/heyaandbrittana/status/1007410454971502592,430,1007412982983352320,,,,en,,false,106,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The FEC definition of “small dollar” donations are those less than $200.

We have been lucky enough to have had some folks who have given more. Yet the vast majority of $ is small dollar (80%). We are a people-powered movement.

Our average donation is ~$18. https://t.co/mou85LNjH0",https://twitter.com/AOC/status/1007412982983352320,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jun 12 02:44:12 +0000 2018,,https://twitter.com/justicedems/status/1006366376628539397/photo/1,,0,1006366527732535297,,,,en,,false,341,1006366376628539397,justicedems,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @justicedems: 1st debate of the NY14 primary. https://t.co/1mnlGYqnFo,https://twitter.com/AOC/status/1006366527732535297,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jun 14 19:04:21 +0000 2018,,,https://www.nytimes.com/2018/06/14/opinion/adem-bunkeddeko-in-the-ninth-district.html,332,1007337966413414400,,,,en,,false,90,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“Ms. Ocasio-Cortez, 28, has won an impressive measure of support, casting herself as a grass-roots alternative to an incumbent with deep sway in local politics.” https://t.co/9WbsifVXS6",https://twitter.com/AOC/status/1007337966413414400,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 20:38:08 +0000 2018,,,https://twitter.com/jvittaltv/status/1006993244230742022,341,1006999178910846976,,,,en,,false,40,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thankful to hear Rep. Crowley is expected to be okay. https://t.co/eTgEckHxKO,https://twitter.com/AOC/status/1006999178910846976,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jun 14 17:17:03 +0000 2018,,,,0,1007310963459096576,,,,en,,,19,1007308594709180422,DianaFinch,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DianaFinch: We're having a Debate Watch Party for our district's debate! 
@Ocasio2018 v Crowley Fri June 15 7-8pm 
at Gasolina Lounge,…",https://twitter.com/AOC/status/1007310963459096576,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jun 12 02:07:08 +0000 2018,,,,0,1006357200313442307,,,,en,,,54,1006331255867273217,nycDSA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @nycDSA: Live in the Upper or Lower East Side and want to help @Ocasio2018 win? Join us tomorrow at 6:00pm for some phone banking fun! 📱…,https://twitter.com/AOC/status/1006357200313442307,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jun 12 12:40:39 +0000 2018,,,,0,1006516630111780864,,,,en,,,355,1006514582138032128,ggreenwald,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ggreenwald: WATCH: I interviewed @Ocasio2018, the dynamic Democratic challenger to one of Congress' top Democratic incumbents, the ""Kin…",https://twitter.com/AOC/status/1006516630111780864,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jun 12 14:10:56 +0000 2018,,,,0,1006539351705210882,,,,en,,,27,1006533409307545600,emanney,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @emanney: Scientists and toddlers, getting the word out in NY-14 about @Ocasio2018 with 50 handwritten postcards. (Neither volunteer mad…",https://twitter.com/AOC/status/1006539351705210882,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jun 12 15:13:16 +0000 2018,,,,0,1006555035692564480,,,,en,,,61,1006554267119964160,RaniaKhalek,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RaniaKhalek: Really impressed with @Ocasio2018, wish there was someone like her running where I live https://t.co/lVUaZT6TZS",https://twitter.com/AOC/status/1006555035692564480,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Fri Jun 15 01:02:13 +0000 2018,,,,0,1007428028912324609,,,,en,,,100,1007427555631292417,SheShouldRun,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SheShouldRun: Move over Congress, there’s a new house “In my opinion, if women &amp; gender-expanding people want to run for office we can’…",https://twitter.com/AOC/status/1007428028912324609,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jun 14 22:43:05 +0000 2018,,,https://twitter.com/cam_joseph/status/1007362714438717440,1337,1007393013130256386,,,,en,,false,274,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When I say @RoKhanna took a risk by endorsing Ocasio2018, this is what I’m talking about.
Let’s encourage.

Rep. Khanna has showed a willingness to listen to the people of this country, and beyond the chamber, to adjust course.

He is bucking a LOT of power by just saying my name https://t.co/KlBb55pX2B",https://twitter.com/AOC/status/1007393013130256386,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 18:30:48 +0000 2018,,,http://ocasio2018.com/call,210,1006967138400251910,,,,en,,false,95,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If you support my campaign &amp; can’t get your feet to NY-14, I need you to make calls today from 5pm-9pm EST.

I need you to do it today, the next day, and the day after that.

You don’t need experience. RSVP now: https://t.co/K79t5cMs9g",https://twitter.com/AOC/status/1006967138400251910,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Wed Jun 13 15:07:27 +0000 2018,,https://twitter.com/Ocasio2018/status/1006915960995971073/video/1,,589,1006915960995971073,,,,bn,,false,157,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Overjoyed to have worked with our Bangladeshi fam in NY-14 to do this:
-
আমি আপনাদের সকলের জন্য আরো উণ্ণতমানের এবং পরিবর্ধিত মেডিকেয়ার পরিষেবা আর সরকারের পক্ষ থেকে সকলের জন্য চাকরির নিশ্চয়তার দাবি আদায়ের জন্য লড়াই করব

/1 https://t.co/bQclcGXxHL",https://twitter.com/AOC/status/1006915960995971073,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jun 12 15:39:16 +0000 2018,,,,253,1006561580178460672,ShaneGoldmacher,1006556420593025000,23232204,en,,,12,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ShaneGoldmacher My name is Alexandria Ocasio-Cortez. 😉,https://twitter.com/AOC/status/1006561580178460672,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Tue Jun 12 12:04:48 +0000 2018,,,https://twitter.com/anannavia/status/1006505065715326976,494,1006507606876282886,,,,en,,false,100,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ocasio2018 has bilingual campaign materials in English, Spanish, Bangladeshi, and Mandarin 🤗

We seek to grow our language offerings every day! https://t.co/kTsKVCIj1v",https://twitter.com/AOC/status/1006507606876282886,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
,Thu Jun 14 16:24:36 +0000 2018,,https://twitter.com/Ocasio2018/status/1007297763938308097/photo/1,http://ocasio2018.com/teamocasio,233,1007297763938308097,,,,en,,false,48,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know first hand that Mrs. Stephenson has gorgeous penmanship.

The NY-14 voters who receive her postcards all the way from California are very lucky!

PS: If she‘s organizing, so can you.

Join us: https://t.co/uVWMKnUSeR https://t.co/XoZB4ENJJg",https://twitter.com/AOC/status/1007297763938308097,Wed Apr 28 22:38:40 +0000 2010,AOC,false,"Congresswoman for NY-14 (the Bronx + Queens). 💯% People-Funded. In a modern, moral, and wealthy society, no American should be too poor to live.",10215,2430985,1363,7883,"Bronx + Queens, NYC",Alexandria Ocasio-Cortez,AOC,6661,,http://www.Ocasio2018.com/,true
